Benchmark,Reclamation Scheme,Operation,Memory Before (KB),Memory After (KB),Memory Free Change (KB)
lockfree_queue,crossbeam,enqueue,2656813056 KB,2656813056 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656813056 KB,2656813056 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656813056 KB,2656813056 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656813056 KB,2657456128 KB,643072 KB
lockfree_queue,crossbeam,enqueue,2657456128 KB,2657456128 KB,0 KB
lockfree_queue,crossbeam,enqueue,2657456128 KB,2657456128 KB,0 KB
lockfree_queue,crossbeam,enqueue,2657456128 KB,2657480704 KB,24576 KB
lockfree_queue,crossbeam,enqueue,2657480704 KB,2657480704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2657480704 KB,2657480704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2657480704 KB,2657480704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2657480704 KB,2657480704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2657480704 KB,2657480704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658131968 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658131968 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658131968 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658131968 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658131968 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658131968 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658131968 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658131968 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658131968 KB,2658783232 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2658783232 KB,2658783232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658783232 KB,2658783232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658783232 KB,2658783232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658783232 KB,2658783232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658783232 KB,2658783232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658783232 KB,2658783232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658783232 KB,2658783232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658783232 KB,2658783232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659434496 KB,2659434496 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659434496 KB,2659434496 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659434496 KB,2659434496 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659434496 KB,2659467264 KB,32768 KB
lockfree_queue,crossbeam,enqueue,2659467264 KB,2659467264 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659467264 KB,2659467264 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659467264 KB,2659467264 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659467264 KB,2659467264 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659467264 KB,2660118528 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2660118528 KB,2660118528 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660118528 KB,2660118528 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660118528 KB,2660118528 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660118528 KB,2660118528 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660118528 KB,2660118528 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660118528 KB,2660118528 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660118528 KB,2660118528 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660143104 KB,2660143104 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660794368 KB,2660794368 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660798464 KB,2660798464 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660798464 KB,2660798464 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660798464 KB,2660798464 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660798464 KB,2660823040 KB,24576 KB
lockfree_queue,crossbeam,enqueue,2660823040 KB,2660823040 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660823040 KB,2660823040 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660823040 KB,2660823040 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660823040 KB,2661474304 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2661474304 KB,2661474304 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661474304 KB,2661474304 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661474304 KB,2661474304 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661474304 KB,2661474304 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661474304 KB,2661474304 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661474304 KB,2661474304 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661474304 KB,2661474304 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661474304 KB,2661474304 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662125568 KB,2662125568 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662125568 KB,2662125568 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662125568 KB,2662125568 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662125568 KB,2662125568 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662125568 KB,2662125568 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662125568 KB,2662125568 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662125568 KB,2662125568 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662125568 KB,2662146048 KB,20480 KB
lockfree_queue,crossbeam,enqueue,2662146048 KB,2662273024 KB,126976 KB
lockfree_queue,crossbeam,enqueue,2663919616 KB,2663919616 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663919616 KB,2663919616 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663919616 KB,2663919616 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663919616 KB,2663919616 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663919616 KB,2663919616 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663956480 KB,2663956480 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663956480 KB,2663956480 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663956480 KB,2663956480 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2664607744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2664607744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2664607744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2664607744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2664607744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2664607744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2664607744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2664607744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664607744 KB,2665246720 KB,638976 KB
lockfree_queue,crossbeam,enqueue,2665246720 KB,2665246720 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665246720 KB,2665996288 KB,749568 KB
lockfree_queue,crossbeam,enqueue,2665996288 KB,2666000384 KB,4096 KB
lockfree_queue,crossbeam,enqueue,2666000384 KB,2666000384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666000384 KB,2666000384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666000384 KB,2666000384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666000384 KB,2666000384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666000384 KB,2666000384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666651648 KB,2666651648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666651648 KB,2666651648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666651648 KB,2666651648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2655694848 KB,2655924224 KB,229376 KB
lockfree_queue,crossbeam,enqueue,2655924224 KB,2655924224 KB,0 KB
lockfree_queue,crossbeam,enqueue,2655924224 KB,2655924224 KB,0 KB
lockfree_queue,crossbeam,enqueue,2655924224 KB,2655924224 KB,0 KB
lockfree_queue,crossbeam,enqueue,2655924224 KB,2655924224 KB,0 KB
lockfree_queue,crossbeam,enqueue,2655924224 KB,2656575488 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2656575488 KB,2656575488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656575488 KB,2656575488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656575488 KB,2656575488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656575488 KB,2656575488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656575488 KB,2656575488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656575488 KB,2656575488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656575488 KB,2656575488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2656575488 KB,2656575488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2657226752 KB,2657964032 KB,737280 KB
lockfree_queue,crossbeam,enqueue,2657964032 KB,2657964032 KB,0 KB
lockfree_queue,crossbeam,enqueue,2657964032 KB,2658021376 KB,57344 KB
lockfree_queue,crossbeam,enqueue,2658021376 KB,2658021376 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658021376 KB,2658021376 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658021376 KB,2658021376 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658017280 KB,2658017280 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658017280 KB,2658017280 KB,0 KB
lockfree_queue,crossbeam,enqueue,2658017280 KB,2658668544 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2658668544 KB,2659205120 KB,536576 KB
lockfree_queue,crossbeam,enqueue,2659205120 KB,2659205120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659205120 KB,2659205120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659205120 KB,2659205120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659205120 KB,2659205120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659205120 KB,2659205120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659205120 KB,2659205120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659205120 KB,2659205120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2659852288 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2659852288 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2659852288 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2659852288 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2659852288 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2659852288 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2659852288 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2659852288 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659852288 KB,2660503552 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2660503552 KB,2660503552 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660503552 KB,2660503552 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661502976 KB,2661502976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661502976 KB,2661502976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661502976 KB,2661502976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661502976 KB,2661502976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661502976 KB,2661502976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661502976 KB,2661502976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662154240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662154240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662154240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662154240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662154240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662154240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662154240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662154240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662154240 KB,2662805504 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2662805504 KB,2662805504 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662805504 KB,2662805504 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662805504 KB,2662805504 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662805504 KB,2662805504 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662805504 KB,2662805504 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662805504 KB,2662805504 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662989824 KB,2662989824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662989824 KB,2662989824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663641088 KB,2663641088 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663641088 KB,2663641088 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663641088 KB,2663641088 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664411136 KB,2665709568 KB,1298432 KB
lockfree_queue,crossbeam,enqueue,2665709568 KB,2665725952 KB,16384 KB
lockfree_queue,crossbeam,enqueue,2665725952 KB,2665725952 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665725952 KB,2665725952 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665725952 KB,2665725952 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665725952 KB,2666377216 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2666377216 KB,2666377216 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666377216 KB,2666377216 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666377216 KB,2666377216 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666377216 KB,2666377216 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666377216 KB,2666377216 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666377216 KB,2666377216 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666373120 KB,2666373120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666373120 KB,2666373120 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667024384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667024384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667024384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667024384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667024384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667024384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667024384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667024384 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667024384 KB,2667675648 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2667675648 KB,2667675648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667675648 KB,2667675648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667675648 KB,2667675648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667675648 KB,2667675648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667675648 KB,2667675648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667675648 KB,2667675648 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667675648 KB,2667819008 KB,143360 KB
lockfree_queue,crossbeam,enqueue,2667819008 KB,2667819008 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668441600 KB,2668441600 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668441600 KB,2668441600 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668441600 KB,2668441600 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668441600 KB,2668441600 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668441600 KB,2668441600 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668441600 KB,2668703744 KB,262144 KB
lockfree_queue,crossbeam,enqueue,2668703744 KB,2668703744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668703744 KB,2668703744 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668703744 KB,2659512320 KB,-9191424 KB
lockfree_queue,crossbeam,enqueue,2659741696 KB,2659741696 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659741696 KB,2659741696 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659741696 KB,2659741696 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659741696 KB,2659741696 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659741696 KB,2659741696 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659741696 KB,2659741696 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659741696 KB,2659741696 KB,0 KB
lockfree_queue,crossbeam,enqueue,2659741696 KB,2659741696 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660392960 KB,2660392960 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660392960 KB,2660392960 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660392960 KB,2660392960 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660392960 KB,2660392960 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660392960 KB,2660392960 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660392960 KB,2660392960 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660392960 KB,2660392960 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660392960 KB,2660503552 KB,110592 KB
lockfree_queue,crossbeam,enqueue,2660503552 KB,2661064704 KB,561152 KB
lockfree_queue,crossbeam,enqueue,2661064704 KB,2661064704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661064704 KB,2661064704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661064704 KB,2661064704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661064704 KB,2661064704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661064704 KB,2661064704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661064704 KB,2661064704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661064704 KB,2661064704 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661081088 KB,2661081088 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661691392 KB,2661793792 KB,102400 KB
lockfree_queue,crossbeam,enqueue,2661793792 KB,2661793792 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661793792 KB,2661793792 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661793792 KB,2661793792 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661842944 KB,2661842944 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661842944 KB,2661842944 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661842944 KB,2661842944 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661842944 KB,2661842944 KB,0 KB
lockfree_queue,crossbeam,enqueue,2661842944 KB,2662494208 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2662494208 KB,2662494208 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662494208 KB,2662494208 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662494208 KB,2662494208 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662494208 KB,2662494208 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662494208 KB,2662494208 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662494208 KB,2662494208 KB,0 KB
lockfree_queue,crossbeam,enqueue,2662494208 KB,2662584320 KB,90112 KB
lockfree_queue,crossbeam,enqueue,2662584320 KB,2662584320 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663231488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663231488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663231488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663231488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663231488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663231488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663231488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663231488 KB,0 KB
lockfree_queue,crossbeam,enqueue,2663231488 KB,2663882752 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2664927232 KB,2664927232 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664927232 KB,2664939520 KB,12288 KB
lockfree_queue,crossbeam,enqueue,2664939520 KB,2664939520 KB,0 KB
lockfree_queue,crossbeam,enqueue,2664939520 KB,2665037824 KB,98304 KB
lockfree_queue,crossbeam,enqueue,2665037824 KB,2665037824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665037824 KB,2665037824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665037824 KB,2665037824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665037824 KB,2665037824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665689088 KB,2665689088 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665689088 KB,2665689088 KB,0 KB
lockfree_queue,crossbeam,enqueue,2665689088 KB,2665754624 KB,65536 KB
lockfree_queue,crossbeam,enqueue,2666602496 KB,2666602496 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666602496 KB,2666602496 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666602496 KB,2666602496 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666602496 KB,2666602496 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666602496 KB,2666602496 KB,0 KB
lockfree_queue,crossbeam,enqueue,2666602496 KB,2667253760 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2667360256 KB,2667360256 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667360256 KB,2667360256 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667360256 KB,2667360256 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667360256 KB,2667368448 KB,8192 KB
lockfree_queue,crossbeam,enqueue,2667368448 KB,2667368448 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667368448 KB,2667368448 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667368448 KB,2667368448 KB,0 KB
lockfree_queue,crossbeam,enqueue,2667368448 KB,2667368448 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668019712 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668019712 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668019712 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668019712 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668019712 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668019712 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668019712 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668019712 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668019712 KB,2668670976 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2668670976 KB,2668670976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668670976 KB,2668670976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668670976 KB,2668670976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668670976 KB,2668670976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668670976 KB,2668670976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668670976 KB,2668670976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668670976 KB,2668670976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2668670976 KB,2668670976 KB,0 KB
lockfree_queue,crossbeam,enqueue,2669322240 KB,2669322240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2669322240 KB,2669322240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2669322240 KB,2669322240 KB,0 KB
lockfree_queue,crossbeam,enqueue,2669428736 KB,2669428736 KB,0 KB
lockfree_queue,crossbeam,enqueue,2669428736 KB,2669432832 KB,4096 KB
lockfree_queue,crossbeam,enqueue,2669432832 KB,2669432832 KB,0 KB
lockfree_queue,crossbeam,enqueue,2669432832 KB,2669432832 KB,0 KB
lockfree_queue,crossbeam,enqueue,2669432832 KB,2669432832 KB,0 KB
lockfree_queue,crossbeam,enqueue,2669457408 KB,2670108672 KB,651264 KB
lockfree_queue,crossbeam,enqueue,2670108672 KB,2670108672 KB,0 KB
lockfree_queue,crossbeam,enqueue,2670108672 KB,2670108672 KB,0 KB
lockfree_queue,crossbeam,enqueue,2670108672 KB,2670108672 KB,0 KB
lockfree_queue,crossbeam,enqueue,2670108672 KB,2670108672 KB,0 KB
lockfree_queue,crossbeam,enqueue,2670108672 KB,2668974080 KB,-1134592 KB
lockfree_queue,crossbeam,enqueue,2660032512 KB,2660261888 KB,229376 KB
lockfree_queue,crossbeam,enqueue,2660261888 KB,2660261888 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660261888 KB,2660261888 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660913152 KB,2660913152 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660913152 KB,2660913152 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660913152 KB,2660917248 KB,4096 KB
lockfree_queue,crossbeam,enqueue,2660941824 KB,2660941824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660941824 KB,2660941824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660941824 KB,2660941824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660941824 KB,2660941824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660941824 KB,2660941824 KB,0 KB
lockfree_queue,crossbeam,enqueue,2660978688 KB,2661629952 KB,651264 KB
